Function stats for (Thread) (12): 

Clock type: CPU
Ordered by: totaltime, desc

name                                  ncall  tsub      ttot      tavg      
..y:1677 maybe_cast_to_integer_array  22     0.000089  0.000757  0.000034
..core/nanops.py:172 _get_fill_value  549    0.000323  0.000755  0.000001
..entenceTokenizer._slices_from_text  96     0.000601  0.000751  0.000008
..ernals/managers.py:1699 <listcomp>  63     0.000177  0.000750  0.000012
..re/reshape/merge.py:2099 <genexpr>  368    0.000493  0.000746  0.000002
../blocks.py:245 IntBlock.get_values  148    0.000167  0.000738  0.000005
..das/core/generic.py:452 <dictcomp>  329    0.000528  0.000731  0.000002
..147 BoolBlock._maybe_coerce_values  2157   0.000721  0.000721  0.000000
..managers.py:253 BlockManager.items  1572   0.000716  0.000716  0.000000
/usr/lib/python3.8/copy.py:66 copy    184    0.000483  0.000714  0.000004
..y:227 BlockManager.is_single_block  574    0.000551  0.000713  0.000001
..ackages/tqdm/utils.py:324 disp_len  3      0.000005  0.000699  0.000233
..ages/tqdm/utils.py:320 _text_width  3      0.000004  0.000690  0.000230
..cks.py:354 ObjectBlock.set_inplace  30     0.000689  0.000689  0.000023
..numpy_.py:371 PandasArray.to_numpy  230    0.000344  0.000673  0.000003
..numeric.py:351 Float64Index.astype  4      0.000013  0.000667  0.000167
..y:5001 RangeIndex._index_as_unique  955    0.000625  0.000661  0.000001
../dtypes/cast.py:996 astype_nansafe  30     0.000162  0.000659  0.000022
../internals/concat.py:494 <genexpr>  1240   0.000654  0.000654  0.000001
..ore/dtypes/common.py:1304 <lambda>  1442   0.000651  0.000651  0.000000
..ore/reshape/merge.py:1002 <lambda>  184    0.000193  0.000637  0.000003
../internals/concat.py:487 <genexpr>  1240   0.000636  0.000636  0.000001
../numbers.py:283 Fraction.__float__  294    0.000447  0.000631  0.000002
..ist.py:141 BSMVAD_wlist._write_min  3      0.000014  0.000631  0.000210
..ist.py:144 BSMVAD_wlist._write_max  3      0.000013  0.000631  0.000210
...py:403 BoolBlock._split_op_result  9      0.000019  0.000608  0.000068
..hon3.8/threading.py:540 Event.wait  25     0.000115  0.000600  0.000024
..or.py:75 MetaGenerator.comment_len  1      0.000011  0.000599  0.000599
../core/indexes/base.py:581 <lambda>  1736   0.000599  0.000599  0.000000
..on3.8/warnings.py:165 simplefilter  84     0.000186  0.000596  0.000007
..nagers.py:940 BlockManager.fast_xs  4      0.000092  0.000596  0.000149
..ore/numerictypes.py:621 <listcomp>  350    0.000593  0.000593  0.000002
..y/core/shape_base.py:82 atleast_2d  81     0.000360  0.000590  0.000007
..locks.py:261 FloatBlock.fill_value  1163   0.000589  0.000589  0.000001
..es/base.py:3461 Index._can_reindex  324    0.000354  0.000584  0.000002
..core/common.py:248 maybe_make_list  736    0.000456  0.000580  0.000001
..ypes/inference.py:263 is_dict_like  81     0.000174  0.000564  0.000007
..re/missing.py:64 clean_fill_method  1249   0.000562  0.000562  0.000000
..ist.py:146 EmoVAD_wlist._write_max  3      0.000014  0.000560  0.000187
..ic.py:164 RangeIndex._is_all_dates  1606   0.000559  0.000559  0.000000
..t.py:138 BSMVAD_wlist._write_ratio  6      0.000017  0.000556  0.000093
..nc_config.py:429 errstate.__init__  1083   0.000548  0.000548  0.000001
..s/pandas/core/nanops.py:440 nanany  10     0.000020  0.000545  0.000055
..re/generic.py:1783 Series.__hash__  239    0.000392  0.000538  0.000002
..s.py:291 _check_object_for_strings  34     0.000142  0.000538  0.000016
..fig.py:408 option_context.__exit__  30     0.000059  0.000534  0.000018
..generic.py:667 DataFrame._set_axis  31     0.000128  0.000524  0.000017
..ges/tqdm/std.py:1136 tqdm.__repr__  1      0.000010  0.000519  0.000519
..re/dtypes/concat.py:130 <listcomp>  184    0.000279  0.000517  0.000003
..:1353 CParserWrapper._open_handles  1      0.000005  0.000512  0.000512
..ore/nanops.py:1365 _maybe_null_out  357    0.000374  0.000510  0.000001
..onfig/config.py:86 _get_single_key  90     0.000230  0.000508  0.000006
..pandas/io/common.py:491 get_handle  1      0.000020  0.000506  0.000506
..ckages/tqdm/utils.py:321 <genexpr>  600    0.000350  0.000504  0.000001
..kages/tqdm/std.py:353 format_meter  1      0.000054  0.000499  0.000499
..on3.8/fractions.py:286 denominator  1601   0.000498  0.000498  0.000000
..ndas/core/algorithms.py:319 unique  4      0.000035  0.000497  0.000124
..re/series.py:915 Series._get_value  34     0.000123  0.000494  0.000015
..st.py:147 BSMVAD_wlist._write_most  3      0.000012  0.000489  0.000163
..thon3.8/fractions.py:282 numerator  1598   0.000485  0.000485  0.000000
..ls/concat.py:179 JoinUnit.__init__  620    0.000479  0.000479  0.000001
..st.py:149 EmoVAD_wlist._write_most  3      0.000011  0.000471  0.000157
..eneric.py:3833 Series._set_is_copy  178    0.000277  0.000468  0.000003
..s/base.py:2134 Index._is_all_dates  76     0.000213  0.000467  0.000006
..t.py:140 EmoVAD_wlist._write_ratio  6      0.000015  0.000464  0.000077
..das/core/generic.py:1562 <genexpr>  1104   0.000463  0.000463  0.000000
..als/managers.py:1869 _shape_compat  80     0.000099  0.000460  0.000006
..erator.py:45 MetaGenerator.song_id  1      0.000011  0.000456  0.000456
..kages/tqdm/std.py:346 print_status  1      0.000005  0.000452  0.000452
..ture_tool/glob_maker.py:9 <lambda>  30     0.000035  0.000450  0.000015
..umpy/core/fromnumeric.py:3075 ndim  996    0.000443  0.000443  0.000000
..ng.py:2125 _AtIndexer._convert_key  730    0.000442  0.000442  0.000001
../series.py:393 Series._constructor  1335   0.000440  0.000440  0.000000
..py:103 validate_argmax_with_skipna  125    0.000211  0.000436  0.000003
..ython3.8/posixpath.py:334 normpath  48     0.000297  0.000435  0.000009
..pandas/core/common.py:170 all_none  97     0.000225  0.000434  0.000004
..ator.py:54 MetaGenerator.song_name  1      0.000010  0.000431  0.000431
..mmon.py:254 maybe_iterable_to_list  70     0.000141  0.000430  0.000006
..s/_config/config.py:403 <listcomp>  30     0.000049  0.000430  0.000014
..r/lib/python3.8/re.py:289 _compile  244    0.000314  0.000429  0.000002
..ore/indexes/base.py:4353 <setcomp>  184    0.000302  0.000429  0.000002
..anagers.py:1887 _interleaved_dtype  4      0.000012  0.000422  0.000105
..rame.py:482 DataFrame._constructor  1109   0.000421  0.000421  0.000000
../core/indexing.py:500 DataFrame.at  730    0.000420  0.000420  0.000001
..s.py:1611 SingleBlockManager.index  966    0.000416  0.000416  0.000000
..ypes/inference.py:391 is_dataclass  66     0.000223  0.000407  0.000006
..ion.py:45 CompatValidator.__call__  839    0.000406  0.000406  0.000000
..als/construction.py:284 <listcomp>  34     0.000035  0.000405  0.000012
..d_wlist.py:135 BSMVAD_wlist._ratio  6      0.000023  0.000400  0.000067
..:48 MetaGenerator.existing_valence  1      0.000007  0.000399  0.000399
..construct_1d_ndarray_preserving_na  337    0.000256  0.000397  0.000001
..ypes/cast.py:1517 find_common_type  4      0.000037  0.000397  0.000099
..405 ensure_wrapped_if_datetimelike  230    0.000329  0.000393  0.000002
..pressions.py:196 _bool_arith_check  84     0.000122  0.000392  0.000005
..:51 MetaGenerator.existing_arousal  1      0.000005  0.000388  0.000388
..hon3.8/warnings.py:181 _add_filter  84     0.000206  0.000387  0.000005
../_config/config.py:104 _get_option  30     0.000070  0.000380  0.000013
...8/threading.py:270 Condition.wait  25     0.000195  0.000380  0.000015
..andas/core/common.py:195 <genexpr>  978    0.000378  0.000378  0.000000
..D_wlist.py:137 EmoVAD_wlist._ratio  6      0.000021  0.000377  0.000063
..als/blocks.py:343 FloatBlock.shape  834    0.000363  0.000363  0.000000
..15 Int64Index._validate_fill_value  13     0.000063  0.000362  0.000028
..ocIndexer._ensure_listlike_indexer  31     0.000124  0.000359  0.000012
..re/indexes/base.py:4362 <listcomp>  184    0.000239  0.000359  0.000002
..reshape/merge.py:2129 _should_fill  184    0.000249  0.000346  0.000002
..eck_is_chained_assignment_possible  31     0.000069  0.000346  0.000011
..erator.py:64 MetaGenerator.n_words  1      0.000005  0.000344  0.000344
..omnumeric.py:3071 _ndim_dispatcher  996    0.000342  0.000342  0.000000
..ges/nltk/compat.py:25 add_py3_data  48     0.000260  0.000342  0.000007
..rs.py:1084 TextFileReader.__exit__  1      0.000002  0.000341  0.000341
..andas/core/common.py:181 <genexpr>  936    0.000340  0.000340  0.000000
..arsers.py:816 TextFileReader.close  1      0.000003  0.000339  0.000339
..rsers.py:1982 CParserWrapper.close  1      0.000016  0.000337  0.000337
..exes/numeric.py:78 _validate_dtype  474    0.000226  0.000331  0.000001
..ase.py:5120 Index._transform_index  1      0.000005  0.000324  0.000324
..ckages/tqdm/utils.py:332 disp_trim  1      0.000002  0.000324  0.000324
..rsers.py:1414 CParserWrapper.close  1      0.000003  0.000318  0.000318
..as/io/common.py:81 IOHandles.close  1      0.000005  0.000315  0.000315
..56 RangeIndex._maybe_disallow_fill  614    0.000313  0.000313  0.000001
..ng.py:465 _array_equivalent_object  35     0.000155  0.000311  0.000009
..ore/dtypes/concat.py:135 <genexpr>  368    0.000236  0.000310  0.000001
..ltk/data.py:122 split_resource_url  48     0.000265  0.000303  0.000006
..exes/base.py:1839 Index.is_integer  53     0.000057  0.000298  0.000006
..e/reshape/merge.py:1418 <listcomp>  184    0.000290  0.000290  0.000002
..ython3.8/statistics.py:188 _coerce  596    0.000286  0.000286  0.000000
..andas/core/frame.py:3850 reindexer  30     0.000094  0.000284  0.000009
..ib/python3.8/typing.py:868 __new__  90     0.000238  0.000281  0.000003
../missing.py:537 na_value_for_dtype  9      0.000035  0.000278  0.000031
..ib/python3.8/posixpath.py:60 isabs  48     0.000152  0.000274  0.000006
..s/base.py:606 Int64Index.__array__  106    0.000145  0.000271  0.000003
..ore/indexes/base.py:826 Index.copy  9      0.000036  0.000271  0.000030
..expressions.py:187 _has_bool_dtype  84     0.000111  0.000270  0.000003
..es/common.py:157 ensure_python_int  194    0.000192  0.000269  0.000001
..ic.py:272 RangeIndex.inferred_type  916    0.000265  0.000265  0.000000
..agers.py:214 BlockManager.set_axis  31     0.000066  0.000260  0.000008
..gs.py:458 catch_warnings.__enter__  84     0.000225  0.000259  0.000003
...py:200 is_int64_overflow_possible  184    0.000253  0.000253  0.000001
../dtypes/inference.py:289 <genexpr>  243    0.000159  0.000249  0.000001
..es/common.py:1519 is_complex_dtype  62     0.000087  0.000244  0.000004
..rnals/managers.py:1566 from_blocks  48     0.000114  0.000243  0.000005
..e/groupby/ops.py:1014 get_splitter  30     0.000082  0.000239  0.000008
..e/dtypes/concat.py:119 is_nonempty  368    0.000238  0.000238  0.000001
..umpy/function.py:83 process_skipna  182    0.000174  0.000237  0.000001
..als/construction.py:278 <listcomp>  34     0.000046  0.000236  0.000007
..ist.py:114 EmoAff_wlist._write_min  1      0.000005  0.000236  0.000236
..construct_1d_arraylike_from_scalar  18     0.000059  0.000235  0.000013
..as/core/generic.py:1675 <listcomp>  368    0.000234  0.000234  0.000001
..ndexers.py:52 is_list_like_indexer  61     0.000058  0.000233  0.000004
..845 RangeIndex._get_values_for_loc  34     0.000073  0.000230  0.000007
..by/grouper.py:861 _convert_grouper  30     0.000087  0.000224  0.000007
..mpy/core/_asarray.py:298 <setcomp>  101    0.000161  0.000223  0.000002
..st.py:120 EmoAff_wlist._write_most  1      0.000005  0.000218  0.000218
...py:503 Index._get_attributes_dict  52     0.000081  0.000213  0.000004
..lgorithms.py:231 _ensure_arraylike  34     0.000040  0.000208  0.000006
/usr/lib/python3.8/re.py:198 search   48     0.000079  0.000206  0.000004
..ist.py:117 EmoAff_wlist._write_max  1      0.000004  0.000205  0.000205
..as/_config/config.py:555 _get_root  90     0.000150  0.000205  0.000002
..mpy/core/multiarray.py:1043 copyto  421    0.000203  0.000203  0.000000
..e/indexers.py:68 is_scalar_indexer  31     0.000078  0.000202  0.000007
..py/core/numeric.py:1358 <listcomp>  120    0.000141  0.000201  0.000002
..3862 DataFrame._check_setitem_copy  354    0.000196  0.000196  0.000001
..orithms.py:256 _get_hashtable_algo  4      0.000011  0.000194  0.000049
...py:91 validate_argmin_with_skipna  57     0.000097  0.000192  0.000003
..ks.py:719 ObjectBlock.should_store  30     0.000055  0.000192  0.000006
...py:6094 _try_convert_to_int_array  9      0.000066  0.000186  0.000021
..8/dataclasses.py:1045 is_dataclass  66     0.000113  0.000185  0.000003
..py:172 BaseGrouper._get_group_keys  30     0.000065  0.000179  0.000006
..3281 DataFrame._ensure_valid_index  60     0.000066  0.000179  0.000003
..re/generic.py:4005 Series._is_view  31     0.000040  0.000178  0.000006
..ternals/managers.py:405 <dictcomp>  441    0.000174  0.000174  0.000000
..:2636 Index._validate_sort_keyword  328    0.000172  0.000172  0.000001
..exes/range.py:313 RangeIndex.dtype  134    0.000170  0.000170  0.000001
..core/multiarray.py:143 concatenate  327    0.000169  0.000169  0.000001
..onfig/config.py:596 _translate_key  90     0.000085  0.000169  0.000002
..ternals/managers.py:1695 <genexpr>  189    0.000126  0.000168  0.000001
..:655 _validate_or_indexify_columns  19     0.000079  0.000165  0.000009
../core/fromnumeric.py:71 <dictcomp>  184    0.000164  0.000164  0.000001
..py/core/multiarray.py:468 can_cast  398    0.000155  0.000155  0.000000
..re/indexers.py:94 is_empty_indexer  31     0.000051  0.000152  0.000005
..das/core/generic.py:1615 <genexpr>  398    0.000151  0.000151  0.000000
..construction.py:745 sanitize_index  30     0.000074  0.000150  0.000005
..ngs.py:477 catch_warnings.__exit__  84     0.000124  0.000149  0.000002
..core/indexes/base.py:381 <genexpr>  168    0.000121  0.000146  0.000001
..indexes/base.py:1446 Index.nlevels  368    0.000142  0.000142  0.000000
..base.py:1250 Index._validate_names  9      0.000057  0.000140  0.000016
...py:703 SingleBlockManager.is_view  31     0.000062  0.000138  0.000004
..nops.py:1397 check_below_min_count  357    0.000136  0.000136  0.000000
..ore/numerictypes.py:554 <listcomp>  316    0.000135  0.000135  0.000000
..core/series.py:4307 Series.reindex  1      0.000005  0.000133  0.000133
..ore/indexes/base.py:508 <dictcomp>  52     0.000054  0.000132  0.000003
..ore/numerictypes.py:622 <listcomp>  350    0.000128  0.000128  0.000000
..-packages/tqdm/std.py:340 fp_write  1      0.000006  0.000127  0.000127
..on_base.py:4232 _delete_dispatcher  306    0.000125  0.000125  0.000000
..core/dtypes/cast.py:1563 <genexpr>  16     0.000010  0.000124  0.000008
..ore/generic.py:339 _validate_dtype  24     0.000028  0.000122  0.000005
..e-packages/tqdm/utils.py:141 inner  2      0.000008  0.000121  0.000061
..es/range.py:345 RangeIndex.get_loc  30     0.000081  0.000117  0.000004
..fig.py:394 option_context.__init__  30     0.000098  0.000115  0.000004
..pby/ops.py:99 BaseGrouper.__init__  30     0.000095  0.000112  0.000004
..b/python3.8/statistics.py:295 mean  2      0.000011  0.000112  0.000056
..exers.py:120 check_setitem_lengths  31     0.000062  0.000108  0.000003
..ore/dtypes/concat.py:138 <setcomp>  184    0.000107  0.000107  0.000001
..ngs.py:437 catch_warnings.__init__  84     0.000106  0.000106  0.000001
..mon.py:210 _get_filepath_or_buffer  1      0.000012  0.000104  0.000104
..das/core/indexing.py:685 <genexpr>  66     0.000057  0.000102  0.000002
..dex._should_fallback_to_positional  30     0.000043  0.000101  0.000003
..ernals/managers.py:1938 <listcomp>  21     0.000085  0.000099  0.000005
..neric.py:3432 DataFrame._is_cached  22     0.000023  0.000099  0.000004
..pe_base.py:219 _vhstack_dispatcher  21     0.000033  0.000098  0.000005
..upby/ops.py:261 BaseGrouper.levels  30     0.000048  0.000097  0.000003
..749 convert_scalar_for_putitemlike  22     0.000036  0.000096  0.000004
..omnumeric.py:2876 _prod_dispatcher  184    0.000096  0.000096  0.000001
..types/inference.py:360 is_sequence  30     0.000064  0.000095  0.000003
..e/indexes/api.py:161 union_indexes  30     0.000065  0.000092  0.000003
../indexing.py:2313 maybe_convert_ix  22     0.000034  0.000092  0.000004
..als/construction.py:281 <listcomp>  34     0.000032  0.000089  0.000003
..as/core/indexing.py:1836 <genexpr>  44     0.000058  0.000088  0.000002
..nfig.py:569 _get_deprecated_option  90     0.000084  0.000084  0.000001
..andas/core/common.py:174 <genexpr>  194    0.000084  0.000084  0.000000
..missing.py:136 dispatch_fill_zeros  84     0.000082  0.000082  0.000001
..2840 SeriesGroupBy._reindex_output  30     0.000054  0.000080  0.000003
..y/ops.py:120 BaseGrouper.groupings  210    0.000079  0.000079  0.000000
..py:166 MultiDataset_wlist._itervad  112    0.000078  0.000078  0.000001
..ist.py:26 get_commentlevel_headers  1      0.000078  0.000078  0.000078
../multiarray.py:583 min_scalar_type  193    0.000076  0.000076  0.000000
..generic.py:1789 DataFrame.__iter__  7      0.000012  0.000076  0.000011
..e/groupby/grouper.py:737 <genexpr>  60     0.000055  0.000075  0.000001
../groupby/grouper.py:773 is_in_axis  30     0.000036  0.000074  0.000002
..oupby/ops.py:265 BaseGrouper.names  30     0.000048  0.000073  0.000002
..reading.py:246 Condition.__enter__  27     0.000047  0.000071  0.000003
